,carprivt_r,cardealr_r,carbuyf_r,carbuya_r,carbuyg_r,carbuyd_r,carbuyb_r,carbuyc_r,carbuye_r,carbuy1_r,degree_r,region_r,race_r,childs_r,sex_r,marital_r,satcar_r,newused_r,age_c
386,0.0,1.0,0.6666666961010612,1.000000044151592,0.6666666961010612,1.000000044151592,0.3333333480505306,1.000000044151592,1.000000044151592,5.018691444471942,0.0,1.0,0.0,1.0,0.0,3.0,2.333333436353714,0.3333333480505306,16.00136054421769
387,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,26.00136054421769
388,1.0,1.0,1.0,0.48979591174736686,1.0,1.0,0.20408163530105325,1.0,1.0,0.2409638498843124,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.30612245295157986,38.00136054421769
389,0.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,4.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.3333333333333333,-20.99863945578231
390,0.0,1.0,0.672897174153109,0.267175569061259,0.5725190725154204,0.5725190725154204,0.5725190725154204,0.5725190725154204,0.732824402627799,1.6666665881749572,0.0,1.0,0.0,1.0,0.0,3.0,2.439252272552392,0.999999974004205,25.00136054421769
391,1.0,1.0,0.625,0.375,0.75,0.75,0.375,0.75,0.625,2.25,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.25,25.00136054421769
392,1.0,0.3333333333333333,0.6249999888241294,0.6249999888241294,0.3333333333333333,0.37499998882412944,0.999999948910308,0.6249999888241294,0.7142856741438134,6.374999854713683,0.0,1.0,1.0,0.0,0.0,1.0,1.6666666666666667,0.3333333333333333,4.00136054421769
393,1.0,0.0,0.0,0.0,0.0,0.26530610298623847,0.5562598866255017,0.26530610298623847,0.9999999773294531,7.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.00136054421769
394,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,3.272727272727273,0.0,1.0,0.0,1.0,1.0,0.0,2.3333333333333335,0.3333333333333333,-22.99863945578231
395,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1856677715672799,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,-2.9986394557823104
396,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.4432295167332294,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,8.00136054421769
397,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.187499764064957,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-6.99863945578231
398,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,19.00136054421769
399,1.0,1.0,0.7692307692307693,1.0,0.23076923076923078,1.0,0.23076923076923078,0.5384615384615384,1.0,1.6923076923076923,0.0,1.0,0.0,0.0,1.0,0.0,0.6923076923076923,0.3076923076923077,-16.99863945578231
400,0.0,1.0,0.3076923076923077,0.6363636363636364,0.6,1.0,0.6,0.6363636363636364,1.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,-1.9986394557823104
401,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,6.333333333333333,0.0,1.0,1.0,1.0,0.0,3.0,2.142857142857143,0.0,-7.99863945578231
402,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.3512475103334545,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.9986394557823104
403,0.0,1.0,0.5744680628007371,0.3846153595351938,0.0,0.3846153595351938,0.99999991848938,0.99999991848938,0.99999991848938,5.33333356880849,0.0,1.0,0.0,0.0,0.0,0.0,2.0425531159379804,0.7446808309167948,-0.9986394557823104
404,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,-6.99863945578231
405,1.0,1.0,0.6,0.75,1.0,0.8,0.6,1.0,0.4,5.684210360472153,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.375,-24.99863945578231
406,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.090909236499873,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0013605442176896
407,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.9189187842388398,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,15.00136054421769
408,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-8.99863945578231
409,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.6226415498352609,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,8.00136054421769
410,1.0,1.0,0.3,0.6,0.0,0.6,0.6,0.6,0.6,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.1818181818181817,1.0,-9.99863945578231
411,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,-18.99863945578231
412,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-15.99863945578231
413,1.0,1.0,1.0000000588700826,0.8140845589142586,1.0000000588700826,0.7126760969003442,0.2873239619697383,1.0000000588700826,1.0000000588700826,0.23287671348745892,0.0,1.0,0.0,1.0,1.0,2.0,3.0000001766102473,0.18591549995582388,40.00136054421769
414,0.0,1.0,1.0,0.0,1.0,0.36363636363636365,1.0,1.0,0.36363636363636365,5.6923072314591865,0.0,1.0,0.0,1.0,0.0,1.0,2.272727272727273,0.3333333333333333,13.00136054421769
415,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0212765410598716,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,35.00136054421769
416,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,-3.9986394557823104
417,1.0,1.0,0.7142857142857143,1.0,0.46153846153846156,1.0,0.6923076923076923,1.0,0.5384615384615384,3.3617020096555126,0.0,1.0,1.0,1.0,1.0,2.0,1.7142857142857142,0.2857142857142857,-0.9986394557823104
418,1.0,0.0,0.0,0.6829268250133509,0.0,0.0,0.1764705783355613,0.0,0.7179487301753118,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.00136054421769
419,1.0,1.0,0.3333333333333333,0.6,0.6666666666666666,0.6666666666666666,1.0,0.6,0.6666666666666666,3.3333333333333335,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.7,-2.9986394557823104
420,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,-3.9986394557823104
421,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.999999839067467,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,6.00136054421769
422,1.0,1.0,0.5714285714285714,1.0,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.42857142857142855,1.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,2.4285714285714284,0.42857142857142855,-22.99863945578231
423,0.0,1.0,1.0,0.3,1.0,1.0,0.6363636363636364,0.7,1.0,0.35294117372066225,0.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,8.00136054421769
424,1.0,1.0,0.6756756524549724,0.2553191524619015,0.5531915009462478,0.5531915009462478,0.5531915009462478,0.5531915009462478,0.7446808712108658,1.600000069229695,0.0,1.0,0.0,1.0,0.0,3.0,2.459459349161119,0.999999957041699,25.00136054421769
425,1.0,1.0,0.2,0.4,0.6,0.8,0.75,0.75,1.0,5.25,0.0,1.0,0.0,1.0,1.0,2.0,1.75,0.625,32.00136054421769
426,1.0,0.0,0.5106382978723404,1.0,1.0,0.0,1.0,1.0,1.0,4.413793377303642,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-7.99863945578231
427,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0547946046588432,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,21.00136054421769
428,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0013605442176896
429,0.0,1.0,0.3333333480505306,0.6666666961010612,0.6666666961010612,1.000000044151592,0.3333333480505306,1.000000044151592,1.000000044151592,6.666666961010613,0.0,1.0,1.0,0.0,0.0,3.0,1.6666667402526532,0.6666666961010612,-14.99863945578231
430,1.0,1.0,0.0,0.7446808309167948,0.9999999661817628,0.7446808309167948,0.7446808309167948,0.6808510386459935,0.9999999661817628,2.8674698412948074,0.0,1.0,0.0,1.0,1.0,2.0,2.9999998985452883,0.5744680628007371,29.00136054421769
431,1.0,1.0,0.375,0.625,0.25,0.375,0.375,1.0,0.75,3.75,0.0,1.0,0.0,1.0,0.0,0.0,2.5,0.375,-18.99863945578231
432,0.0,1.0,0.4,1.0,0.6,0.7,1.0,1.0,1.0,6.357142619264917,0.0,1.0,0.0,1.0,1.0,3.0,1.3636363636363635,0.7272727272727273,-12.99863945578231
433,1.0,1.0,0.5,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.625,3.3333333333333335,0.0,1.0,0.0,1.0,0.0,1.0,1.25,0.0,-5.99863945578231
434,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.444976025357334,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-7.99863945578231
435,0.0,0.0,0.0,0.6923076923076923,1.0,0.0,0.0,0.5384615384615384,0.46153846153846156,3.3658537453374047,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-21.99863945578231
436,1.0,0.0,0.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,3.6486486016267237,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,-14.99863945578231
437,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-6.99863945578231
438,0.0,0.0,0.0,0.5925925925925926,0.0,0.6363636363636364,0.7272727272727273,1.0,0.6363636363636364,5.909090909090909,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-4.99863945578231
439,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.999999742250194,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-8.99863945578231
440,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.30901288156183204,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,8.00136054421769
441,1.0,1.0,0.7446808309167948,0.7446808309167948,0.7446808309167948,0.7446808309167948,0.4255319033810256,0.9999999661817628,0.5744680628007371,1.6666667402526532,0.0,1.0,1.0,1.0,1.0,0.0,0.9999999661817628,0.31914892753576923,-12.99863945578231
442,0.0,1.0,0.46153846153846156,0.6923076923076923,0.5384615384615384,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,3.3,0.0,1.0,1.0,1.0,0.0,0.0,1.1538461538461537,0.6923076923076923,-19.99863945578231
443,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,-18.99863945578231
444,0.0,1.0,0.7446808309167948,0.3,0.9999999661817628,0.6808510386459935,0.5744680628007371,0.9999999661817628,0.9999999661817628,6.76190450420366,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.3,-13.99863945578231
445,1.0,1.0,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.5714285714285714,1.0,1.0,1.512195143462315,0.0,1.0,0.0,1.0,1.0,3.0,2.4285714285714284,0.0,7.00136054421769
446,1.0,1.0,0.5714285714285714,1.0,1.0,0.375,0.7142857142857143,1.0,1.0,3.7,0.0,1.0,0.0,1.0,1.0,0.0,1.75,0.0,-7.99863945578231
447,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.8,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,-15.99863945578231
448,0.0,1.0,0.0,1.0000000278155017,0.6666666666666666,0.6500000166893011,0.6500000166893011,0.6500000166893011,0.6500000166893011,2.473684367710874,0.0,1.0,0.0,0.0,0.0,3.0,1.3333333333333333,1.0,-18.99863945578231
449,1.0,0.0,0.16455694995348966,0.0,0.0,1.0,0.35135132557636983,1.0,0.642857146599978,0.3846154084898018,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-4.99863945578231
450,0.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,2.4,0.0,1.0,0.0,1.0,1.0,1.0,2.3333333333333335,1.0,7.00136054421769
451,1.0,1.0,0.3333333333333333,0.6,1.0,1.0,0.6666666666666666,1.0,1.0,5.571428349769581,0.0,1.0,0.0,0.0,1.0,0.0,2.1,0.6,-25.99863945578231
452,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.753424766520488,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0013605442176896
453,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,-21.99863945578231
454,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.848605439408664,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,21.00136054421769
455,0.0,1.0,0.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,1.0,4.3,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.2857142857142857,-1.9986394557823104
456,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,5.00136054421769
457,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,3.3333333333333335,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,34.00136054421769
458,1.0,0.0,0.0,0.0,0.0,0.0,0.9999999742250185,0.9999999742250185,0.9999999742250185,6.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,22.00136054421769
459,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.972972741926975,0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0013605442176896076
460,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0013605442176896
461,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.000000176606368,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,6.00136054421769
462,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.891304347826087,0.0,1.0,0.0,1.0,0.0,1.0,3.000000100977285,1.0,-2.9986394557823104
463,1.0,1.0,0.375,0.375,0.625,0.375,0.75,1.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,2.5,0.0,-0.9986394557823104
464,1.0,1.0,0.6666666666666666,0.0,0.0,0.625,0.375,0.375,0.75,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,-4.99863945578231
465,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,-21.99863945578231
466,0.0,1.0,0.6923076923076923,1.0,1.0,0.7692307692307693,0.625,1.0,0.7692307692307693,5.513513263890953,0.0,1.0,0.0,1.0,1.0,1.0,1.875,0.75,-24.99863945578231
467,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,-5.99863945578231
468,0.0,1.0,0.375,1.0,0.625,0.6666666666666666,0.6666666666666666,1.0,1.0,3.142857142857143,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.6666666666666666,-2.9986394557823104
469,1.0,1.0,0.2857142857142857,1.0,1.0,1.0,0.2857142857142857,1.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.7142857142857143,5.00136054421769
470,1.0,1.0,0.75,0.6,0.6,1.0,0.75,1.0,0.75,6.5,0.0,1.0,0.0,1.0,0.0,1.0,2.2,0.6,4.00136054421769
471,0.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,2.4,0.0,1.0,0.0,1.0,1.0,1.0,2.3333333333333335,1.0,7.00136054421769
472,1.0,1.0,0.2727272727272727,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6363636363636364,1.9090909090909092,0.0,1.0,0.0,0.0,1.0,1.0,1.6666666666666667,0.3333333333333333,-22.99863945578231
473,0.0,0.0,0.25531916944297506,1.0000000507273594,0.6808511016054803,0.6808511016054803,0.0,0.7446808812843843,1.0000000507273594,4.378378334839558,0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,-23.99863945578231
474,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.297520407447487,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,-8.99863945578231
475,0.0,1.0,0.0,1.0,1.0,0.625,1.0,1.0,1.0,3.3333333333333335,0.0,1.0,0.0,1.0,1.0,1.0,1.75,0.25,-7.99863945578231
476,1.0,1.0,0.5714285714285714,1.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.7142857142857143,1.0,5.714285714285714,0.0,1.0,1.0,1.0,1.0,0.0,2.4285714285714284,0.7142857142857143,-22.99863945578231
477,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.8181818181818183,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-21.99863945578231
478,1.0,1.0,0.9999999791146412,0.9999999791146412,0.9999999791146412,0.26279863139079446,0.7372013477238468,0.9999999791146412,0.9999999791146412,0.2523364467356484,0.0,1.0,0.0,1.0,1.0,2.0,2.426621109015892,0.0,41.00136054421769
479,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,0.0,1.0,0.0,1.0,0.0,1.0,2.3333333333333335,0.6666666666666666,27.00136054421769
480,1.0,1.0,0.7,1.0,0.36363636363636365,0.7,1.0,1.0,0.3,5.384614951982094,0.0,1.0,0.0,0.0,1.0,0.0,1.4545454545454546,0.6363636363636364,-10.99863945578231
481,1.0,1.0,0.5945945655687155,0.40540539147298343,0.3571428463302235,0.6756756524549724,0.40540539147298343,0.40540539147298343,0.32432430458672656,2.4324323488379007,0.0,1.0,0.0,1.0,1.0,3.0,1.5714285011464528,0.0,-4.99863945578231
482,1.0,1.0,0.4,1.0,0.6,0.2,0.0,0.6,0.4,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.2,0.4,-18.99863945578231
483,0.0,0.0,0.0,0.0,0.7535211739382154,0.7535211739382154,1.0000000503701247,1.0000000503701247,0.7535211739382154,6.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,-11.99863945578231
484,1.0,1.0,0.0,0.31914892753576923,0.7446808309167948,0.9999999661817628,0.9999999661817628,0.6808510386459935,0.9999999661817628,5.9999997970905765,0.0,1.0,0.0,1.0,1.0,2.0,2.148936091783237,0.5744680628007371,31.00136054421769
485,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,-13.99863945578231
486,0.0,1.0,0.3925233494229973,0.999999974004205,0.6874999627470985,0.672897174153109,0.28037382473011163,0.672897174153109,0.3925233494229973,5.315789783430252,0.0,1.0,0.0,0.0,0.0,3.0,0.3124999875823662,0.9999999503294646,-20.99863945578231
487,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.137931034482759,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,-23.99863945578231
488,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,-22.99863945578231
489,1.0,1.0,0.3076923076923077,1.0,0.6923076923076923,0.7692307692307693,0.46153846153846156,1.0,1.0,3.1,1.0,1.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.5384615384615384,-16.99863945578231
490,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-15.99863945578231
491,1.0,1.0,0.6666666666666666,0.6,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,5.571428349769581,0.0,1.0,0.0,0.0,1.0,0.0,1.5,0.3,-25.99863945578231
492,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,22.00136054421769
493,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,6.428571428571429,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-5.99863945578231
494,1.0,1.0,0.25,0.5,0.75,0.75,0.0,0.75,0.5,2.75,0.0,1.0,0.0,0.0,1.0,0.0,1.5,0.5,-21.99863945578231
495,0.0,1.0,0.375,0.0,1.0,1.0,0.3076923076923077,1.0,0.7692307692307693,3.75,0.0,1.0,0.0,1.0,0.0,1.0,1.75,0.625,-12.99863945578231
496,1.0,1.0,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.7142857142857143,1.7142857142857142,0.0,1.0,0.0,1.0,1.0,2.0,3.0,0.7142857142857143,25.00136054421769
497,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.75,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,-6.99863945578231
498,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7297297085988894,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,9.00136054421769
499,1.0,0.0,1.0000000743122917,1.0000000743122917,0.0,1.0000000743122917,1.0000000743122917,1.0000000743122917,0.4285714710355953,2.45418314034537,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0013605442176896
500,0.0,1.0,0.0,0.7142857142857143,0.375,0.625,1.0,1.0,0.6363636363636364,5.230769230769231,0.0,0.0,0.0,1.0,1.0,2.0,1.5,1.0,-1.9986394557823104
501,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,24.00136054421769
502,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.1538458748290314,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-17.99863945578231
503,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271506021163457,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-22.99863945578231
504,1.0,1.0,1.0,0.6923076923076923,1.0,0.3076923076923077,1.0,1.0,1.0,0.2835894818017442,0.0,0.0,0.0,1.0,1.0,1.0,1.4615384615384615,0.0,44.00136054421769
505,1.0,1.0,0.75,0.7272727272727273,1.0,0.45454545454545453,1.0,1.0,1.0,1.4999999243115645,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.25,9.00136054421769
506,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.013820652217015,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0013605442176896
507,1.0,0.0,1.0,0.35714286496270853,0.32142856751864574,0.32142856751864574,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,33.00136054421769
508,0.0,0.0,0.29411763141862074,0.9999999590948542,0.0,0.9999999590948542,0.7058823276762335,0.9999999590948542,0.9999999590948542,5.999999647271166,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,-9.99863945578231
509,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,6.461538461538462,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,1.0,-15.99863945578231
510,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.7102802970591475,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,3.0013605442176896
511,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,16.00136054421769
512,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.443850004477679,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,-9.99863945578231
513,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.285714285714286,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,4.00136054421769
514,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,-16.99863945578231
515,0.0,1.0,0.7692307692307693,0.23076923076923078,0.6923076923076923,0.7692307692307693,0.23076923076923078,1.0,0.6923076923076923,6.461538461538462,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,-12.99863945578231
516,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.9130434866738755,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,17.00136054421769
517,1.0,1.0,0.36363636363636365,0.0,0.0,0.2,1.0,0.6363636363636364,0.4,0.6,0.0,0.0,0.0,1.0,0.0,1.0,1.2857142857142858,0.14285714285714285,7.00136054421769
518,1.0,0.0,0.0,0.6363635930148038,0.0,0.0,0.9999999498066149,0.9999999498066149,0.7199999988555907,6.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,-1.9986394557823104
519,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,-8.99863945578231
520,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,-4.99863945578231
521,1.0,1.0,1.0,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.625,1.0,0.7142857142857143,4.666666666666667,1.0,0.0,0.0,1.0,0.0,1.0,1.75,1.0,-6.99863945578231
522,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-20.99863945578231
523,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7,0.34285714285714286,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,8.00136054421769
524,0.0,1.0,0.6666666666666666,0.3333333333333333,0.75,0.375,0.6666666666666666,0.75,0.6666666666666666,3.230769230769231,0.0,0.0,0.0,1.0,1.0,1.0,2.3333333333333335,0.3333333333333333,4.00136054421769
525,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-12.99863945578231
